recipe,rel,material
炒鹌鹑,contains,淀粉(豌豆)
炒鹌鹑,contains,酱油
炒鹌鹑,contains,醋
炒鹌鹑,contains,料酒
炒鹌鹑,contains,花椒
炒鹌鹑,contains,甜面酱
炒鹌鹑,contains,大葱
炒鹌鹑,contains,姜
炒鹌鹑,contains,味精
炒鹌鹑,contains,白砂糖
炒鹌鹑,contains,猪油（炼制）
鸡汤小豆腐,contains,植物油
鸡汤小豆腐,contains,大葱
鸡汤小豆腐,contains,盐
鸡汤小豆腐,contains,味精
鸡汤小豆腐,contains,胡椒粉
鸡汤小豆腐,contains,香油
鸡汤小豆腐,contains,酱油
葱酥鲫鱼,contains,大葱
葱酥鲫鱼,contains,植物油
葱酥鲫鱼,contains,醋
葱酥鲫鱼,contains,鱼露
葱酥鲫鱼,contains,花椒
葱酥鲫鱼,contains,料酒
葱酥鲫鱼,contains,酱油
葱酥鲫鱼,contains,白砂糖
葱酥鲫鱼,contains,味精
葱酥鲫鱼,contains,红曲
葱酥鲫鱼,contains,姜
双冬氽肉丸子,contains,大葱
双冬氽肉丸子,contains,姜
双冬氽肉丸子,contains,料酒
双冬氽肉丸子,contains,盐
双冬氽肉丸子,contains,味精
双冬氽肉丸子,contains,胡椒粉
双冬氽肉丸子,contains,淀粉(豌豆)
双冬氽肉丸子,contains,香油
虾皮豆腐炒蛋,contains,大葱
虾皮豆腐炒蛋,contains,植物油
虾皮豆腐炒蛋,contains,盐
虾皮豆腐炒蛋,contains,味精
虾皮豆腐炒蛋,contains,胡椒粉
通心河鳗,contains,小葱
通心河鳗,contains,姜
通心河鳗,contains,酱油
通心河鳗,contains,料酒
通心河鳗,contains,白砂糖
通心河鳗,contains,盐
通心河鳗,contains,淀粉(蚕豆)
通心河鳗,contains,香油
通心河鳗,contains,味精
通心河鳗,contains,花生油
坛烧肥鸡,contains,葱白
坛烧肥鸡,contains,姜
坛烧肥鸡,contains,八角
坛烧肥鸡,contains,酱油
坛烧肥鸡,contains,黄酒
坛烧肥鸡,contains,冰糖
坛烧肥鸡,contains,味精
煨白汁鸡,contains,黄酒
煨白汁鸡,contains,盐
煨白汁鸡,contains,味精
煨白汁鸡,contains,猪油（炼制）
福建七星鱼丸汤,contains,香油
福建七星鱼丸汤,contains,盐
福建七星鱼丸汤,contains,胡椒粉
福建七星鱼丸汤,contains,味精
福建七星鱼丸汤,contains,芥末
温州肉松,contains,姜
温州肉松,contains,盐
温州肉松,contains,白酒
温州肉松,contains,酱油
温州肉松,contains,白砂糖
什锦豆腐煲,contains,青蒜
什锦豆腐煲,contains,大蒜
什锦豆腐煲,contains,盐
什锦豆腐煲,contains,白酱油
什锦豆腐煲,contains,料酒
什锦豆腐煲,contains,味精
什锦豆腐煲,contains,胡椒粉
什锦豆腐煲,contains,蚝油
什锦豆腐煲,contains,植物油
包心鱼丸,contains,酱油
包心鱼丸,contains,盐
包心鱼丸,contains,味精
包心鱼丸,contains,香油
包心鱼丸,contains,胡椒粉
包心鱼丸,contains,大葱
熏烤河鳗,contains,小葱
熏烤河鳗,contains,姜
熏烤河鳗,contains,酱油
熏烤河鳗,contains,料酒
熏烤河鳗,contains,白砂糖
熏烤河鳗,contains,香油
熏烤河鳗,contains,胡椒粉
熏烤河鳗,contains,味精
熏烤河鳗,contains,香菜
空煎明虾,contains,大葱
空煎明虾,contains,姜
空煎明虾,contains,大蒜
空煎明虾,contains,香菜
空煎明虾,contains,酱油
空煎明虾,contains,白砂糖
空煎明虾,contains,料酒
空煎明虾,contains,浓缩橘汁
空煎明虾,contains,淀粉(豌豆)
空煎明虾,contains,植物油
红糟鸡丁,contains,红糟
红糟鸡丁,contains,黄酒
红糟鸡丁,contains,盐
红糟鸡丁,contains,淀粉(玉米)
红糟鸡丁,contains,香油
红糟鸡丁,contains,味精
红糟鸡丁,contains,猪油（炼制）
柴把笋,contains,盐
柴把笋,contains,黄酒
柴把笋,contains,味精
柴把笋,contains,猪油（炼制）
栗子烧白菜,contains,盐
栗子烧白菜,contains,味精
栗子烧白菜,contains,黄酒
栗子烧白菜,contains,姜
栗子烧白菜,contains,酱油
栗子烧白菜,contains,白砂糖
栗子烧白菜,contains,花生油
瓤青头菌,contains,盐
瓤青头菌,contains,胡椒粉
瓤青头菌,contains,酱油
瓤青头菌,contains,酱油
瓤青头菌,contains,味精
瓤青头菌,contains,鸡蛋清
瓤青头菌,contains,淀粉(豌豆)
瓤青头菌,contains,大蒜
瓤青头菌,contains,姜
瓤青头菌,contains,花生油
瓤青头菌,contains,香油
瓤青头菌,contains,大葱
瓤青头菌,contains,姜汁
素酸辣汤,contains,豆瓣辣酱
素酸辣汤,contains,盐
素酸辣汤,contains,醋
素酸辣汤,contains,胡椒粉
素酸辣汤,contains,香油
素酸辣汤,contains,料酒
素酸辣汤,contains,淀粉(豌豆)
荷花熘鸡片,contains,料酒
荷花熘鸡片,contains,盐
荷花熘鸡片,contains,味精
荷花熘鸡片,contains,大葱
荷花熘鸡片,contains,姜汁
荷花熘鸡片,contains,胡椒粉
荷花熘鸡片,contains,芡粉
荷花熘鸡片,contains,猪油（炼制）
生炒鸡丝掐菜,contains,姜汁
生炒鸡丝掐菜,contains,小葱
生炒鸡丝掐菜,contains,味精
生炒鸡丝掐菜,contains,猪油（炼制）
生炒鸡丝掐菜,contains,姜
生炒鸡丝掐菜,contains,盐
生炒鸡丝掐菜,contains,黄酒
八宝桂鱼盒,contains,料酒
八宝桂鱼盒,contains,葱汁
八宝桂鱼盒,contains,辣酱油
八宝桂鱼盒,contains,盐
八宝桂鱼盒,contains,味精
八宝桂鱼盒,contains,胡椒粉
八宝桂鱼盒,contains,猪油（炼制）
八宝桂鱼盒,contains,淀粉(豌豆)
八宝桂鱼盒,contains,姜汁
娘娘爱,contains,八角
娘娘爱,contains,香油
娘娘爱,contains,味精
娘娘爱,contains,小葱
娘娘爱,contains,料酒
娘娘爱,contains,姜
娘娘爱,contains,盐
娘娘爱,contains,花椒
娘娘爱,contains,香菜
芙蓉鸡,contains,料酒
芙蓉鸡,contains,猪油（炼制）
芙蓉鸡,contains,八角
芙蓉鸡,contains,小葱
芙蓉鸡,contains,盐
芙蓉鸡,contains,姜
芙蓉鸡,contains,味精
芙蓉鸡,contains,姜汁
芙蓉鸡,contains,葱汁
福寿全鸡,contains,盐
福寿全鸡,contains,味精
福寿全鸡,contains,姜
鸡丝伊府面,contains,淀粉(豌豆)
鸡丝伊府面,contains,植物油
鸡丝伊府面,contains,盐
鸡丝伊府面,contains,香油
鸡丝伊府面,contains,黄酒
桂花核桃仁,contains,白砂糖
桂花核桃仁,contains,花生油
香麻蒿菜,contains,香油
香麻蒿菜,contains,盐
香麻蒿菜,contains,味精
香麻蒿菜,contains,白砂糖
西湖莼菜汤(二),contains,盐
西湖莼菜汤(二),contains,味精
西湖莼菜汤(二),contains,猪油（炼制）
红枣烧摆摆,contains,白砂糖
红枣烧摆摆,contains,小葱
红枣烧摆摆,contains,姜
红枣烧摆摆,contains,酱油
红枣烧摆摆,contains,盐
红枣烧摆摆,contains,料酒
红枣烧摆摆,contains,沙姜
红枣烧摆摆,contains,香菜
红枣烧摆摆,contains,醋
红枣烧摆摆,contains,植物油
炝腐竹鲜蘑,contains,盐
炝腐竹鲜蘑,contains,味精
炝腐竹鲜蘑,contains,花椒
炝腐竹鲜蘑,contains,菜籽油
三鲜豆腐,contains,花生油
三鲜豆腐,contains,大蒜
三鲜豆腐,contains,料酒
三鲜豆腐,contains,盐
三鲜豆腐,contains,味精
镜泊鲤丝,contains,陈醋
镜泊鲤丝,contains,黄瓜
镜泊鲤丝,contains,香菜
镜泊鲤丝,contains,糖蒜
镜泊鲤丝,contains,姜
镜泊鲤丝,contains,香油
镜泊鲤丝,contains,盐
糖醋瓦块鱼,contains,黄酒
糖醋瓦块鱼,contains,香油
糖醋瓦块鱼,contains,酱油
糖醋瓦块鱼,contains,味精
糖醋瓦块鱼,contains,盐
糖醋瓦块鱼,contains,小葱
糖醋瓦块鱼,contains,白砂糖
糖醋瓦块鱼,contains,姜
糖醋瓦块鱼,contains,醋
糖醋瓦块鱼,contains,大蒜
糖醋瓦块鱼,contains,植物油
鲶鱼豆腐酒锅,contains,小葱
鲶鱼豆腐酒锅,contains,姜
鲶鱼豆腐酒锅,contains,黄酒
鲶鱼豆腐酒锅,contains,辣椒油
鲶鱼豆腐酒锅,contains,香油
鲶鱼豆腐酒锅,contains,酱油
鲶鱼豆腐酒锅,contains,植物油
鲶鱼豆腐酒锅,contains,腌韭菜花
鲶鱼豆腐酒锅,contains,盐
鲶鱼豆腐酒锅,contains,大蒜
鲶鱼豆腐酒锅,contains,腐乳汁
鲶鱼豆腐酒锅,contains,胡椒粉
焖香鸡,contains,香油
焖香鸡,contains,植物油
焖香鸡,contains,白砂糖
焖香鸡,contains,酱油
焖香鸡,contains,淀粉(玉米)
焖香鸡,contains,黄酒
焖香鸡,contains,味精
焖香鸡,contains,肉桂
焖香鸡,contains,大葱
焖香鸡,contains,姜
焖香鸡,contains,盐
东北家常熬鱼,contains,猪油（炼制）
东北家常熬鱼,contains,盐
东北家常熬鱼,contains,味精
东北家常熬鱼,contains,醋
东北家常熬鱼,contains,大葱
东北家常熬鱼,contains,姜
东北家常熬鱼,contains,花椒
东北家常熬鱼,contains,料酒
水炒鸡蛋,contains,姜汁
水炒鸡蛋,contains,味精
水炒鸡蛋,contains,花椒
水炒鸡蛋,contains,盐
水炒鸡蛋,contains,香油
烧八宝老豆腐,contains,盐
烧八宝老豆腐,contains,黄酒
烧八宝老豆腐,contains,味精
烧八宝老豆腐,contains,大葱
烧八宝老豆腐,contains,姜
烧八宝老豆腐,contains,花椒
烧八宝老豆腐,contains,白砂糖
烧八宝老豆腐,contains,香油
烧八宝老豆腐,contains,酱油
冰城山珍砂锅,contains,猪油（板油）
冰城山珍砂锅,contains,盐
冰城山珍砂锅,contains,花椒
冰城山珍砂锅,contains,姜
冰城山珍砂锅,contains,味精
冰城山珍砂锅,contains,大葱
什锦粟米羹,contains,姜汁
什锦粟米羹,contains,盐
豆腐圆子,contains,盐
豆腐圆子,contains,酱油
豆腐圆子,contains,小葱
豆腐圆子,contains,姜
豆腐圆子,contains,胡椒粉
豆腐圆子,contains,味精
炖全鸡,contains,白砂糖
炖全鸡,contains,冰糖
炖全鸡,contains,香醋
炖全鸡,contains,盐
炖全鸡,contains,胡椒粉
炖全鸡,contains,白胡椒
炖全鸡,contains,八角
炖全鸡,contains,桂皮
炖全鸡,contains,花生油
汽水肉,contains,姜
汽水肉,contains,胡椒粉
汽水肉,contains,盐
汽水肉,contains,小葱
莲蓬豆腐,contains,黄酒
莲蓬豆腐,contains,盐
莲蓬豆腐,contains,味精
莲蓬豆腐,contains,淀粉(豌豆)
莲蓬豆腐,contains,猪油（炼制）
鸳鸯蟹,contains,盐
鸳鸯蟹,contains,黄酒
鸳鸯蟹,contains,大葱
鸳鸯蟹,contains,姜
鸳鸯蟹,contains,醋
豆酥糖,contains,小麦面粉
豆酥糖,contains,白砂糖
豆酥糖,contains,蜂蜜
白露蛏子,contains,味精
白露蛏子,contains,白砂糖
白露蛏子,contains,盐
白露蛏子,contains,姜
白露蛏子,contains,花生油
白露蛏子,contains,香油
双冬炖老豆腐,contains,黄酒
双冬炖老豆腐,contains,盐
双冬炖老豆腐,contains,酱油
双冬炖老豆腐,contains,味精
双冬炖老豆腐,contains,猪油（炼制）
火腿炖鞭笋,contains,盐
盒子冬菇,contains,白砂糖
盒子冬菇,contains,姜汁
盒子冬菇,contains,味精
盒子冬菇,contains,盐
盒子冬菇,contains,花生油
盒子冬菇,contains,淀粉(豌豆)
盒子冬菇,contains,料酒
盒子冬菇,contains,香油
罗汉菜,contains,料酒
罗汉菜,contains,淀粉(豌豆)
罗汉菜,contains,花生油
罗汉菜,contains,姜
罗汉菜,contains,白砂糖
罗汉菜,contains,味精
罗汉菜,contains,香油
干贝金钩清汤什菜,contains,植物油
干贝金钩清汤什菜,contains,味精
干贝金钩清汤什菜,contains,白砂糖
干贝金钩清汤什菜,contains,香油
干贝金钩清汤什菜,contains,胡椒粉
芋艿排骨煲,contains,料酒
芋艿排骨煲,contains,盐
芋艿排骨煲,contains,味精
芋艿排骨煲,contains,大葱
芋艿排骨煲,contains,姜
粉蒸素鸡,contains,酱油
粉蒸素鸡,contains,花生油
粉蒸素鸡,contains,白砂糖
粉蒸素鸡,contains,味精
粉蒸素鸡,contains,姜
粉蒸素鸡,contains,料酒
粉蒸素鸡,contains,香油
粉蒸素鸡,contains,盐
粉蒸素鸡,contains,八角
山楂软糖,contains,白砂糖
山楂软糖,contains,麦芽糖
桂花赤豆汤,contains,白砂糖
桂花赤豆汤,contains,桂花
上海蒸鱼,contains,香油
上海蒸鱼,contains,黄酒
上海蒸鱼,contains,白砂糖
上海蒸鱼,contains,胡椒粉
上海蒸鱼,contains,盐
上海蒸鱼,contains,味精
上海蒸鱼,contains,大葱
上海蒸鱼,contains,姜
冰豆腐塌菜,contains,味精
冰豆腐塌菜,contains,白砂糖
冰豆腐塌菜,contains,香油
冰豆腐塌菜,contains,猪油（炼制）
冰豆腐塌菜,contains,盐
白烧素鸡,contains,盐
白烧素鸡,contains,淀粉(豌豆)
白烧素鸡,contains,味精
白烧素鸡,contains,花生油
白烧素鸡,contains,香油
白烧素鸡,contains,碱
芦笋烩鲜蘑,contains,香油
芦笋烩鲜蘑,contains,盐
芦笋烩鲜蘑,contains,味精
芦笋烩鲜蘑,contains,淀粉(豌豆)
干贝咸蛋黄豆腐,contains,盐
干贝咸蛋黄豆腐,contains,白酒
干贝咸蛋黄豆腐,contains,大葱
干贝咸蛋黄豆腐,contains,姜
干贝咸蛋黄豆腐,contains,味精
干贝咸蛋黄豆腐,contains,花生油
干贝咸蛋黄豆腐,contains,白砂糖
干贝咸蛋黄豆腐,contains,淀粉(豌豆)
文丝豆腐,contains,香油
文丝豆腐,contains,淀粉(豌豆)
文丝豆腐,contains,盐
文丝豆腐,contains,味精
文丝豆腐,contains,酱油
文丝豆腐,contains,盐
文丝豆腐,contains,花生油
珍珠花菜,contains,盐
珍珠花菜,contains,味精
珍珠花菜,contains,花生油
珍珠花菜,contains,淀粉(豌豆)
香蕉奶冻,contains,白砂糖
香蕉奶冻,contains,琼脂
盐水腐竹,contains,味精
盐水腐竹,contains,盐
盐水腐竹,contains,香油
盐水腐竹,contains,花生油
生煸豆荚,contains,味精
生煸豆荚,contains,盐
生煸豆荚,contains,醋
生煸豆荚,contains,猪油（炼制）
生煸豆苗,contains,盐
生煸豆苗,contains,味精
生煸豆苗,contains,料酒
生煸豆苗,contains,姜
生煸豆苗,contains,花生油
酸菜烧野鸭,contains,姜
酸菜烧野鸭,contains,小葱
酸菜烧野鸭,contains,淀粉(蚕豆)
酸菜烧野鸭,contains,八角
酸菜烧野鸭,contains,盐
酸菜烧野鸭,contains,猪油（炼制）
酸菜烧野鸭,contains,酱油
酸菜烧野鸭,contains,香油
酸菜烧野鸭,contains,甜面酱
酸菜烧野鸭,contains,大蒜
酸菜烧野鸭,contains,料酒
酸菜烧野鸭,contains,胡椒粉
酸菜烧野鸭,contains,白砂糖
酸菜烧野鸭,contains,味精
清炖石鸡,contains,姜
清炖石鸡,contains,小葱
清炖石鸡,contains,盐
清炖石鸡,contains,鸡油
清炖石鸡,contains,味精
骰子脑髓,contains,盐
骰子脑髓,contains,酱油
骰子脑髓,contains,姜
骰子脑髓,contains,小葱
骰子脑髓,contains,香油
骰子脑髓,contains,猪油（炼制）
骰子脑髓,contains,味精
炒兔丝,contains,味精
炒兔丝,contains,小葱
炒兔丝,contains,盐
炒兔丝,contains,姜
炒兔丝,contains,料酒
炒兔丝,contains,胡椒粉
炒兔丝,contains,猪油（炼制）
樱桃肉冻,contains,猪油（炼制）
樱桃肉冻,contains,花椒
樱桃肉冻,contains,冰糖
樱桃肉冻,contains,八角
樱桃肉冻,contains,盐
樱桃肉冻,contains,茴香籽[小茴香籽]
樱桃肉冻,contains,酱油
樱桃肉冻,contains,桂皮
樱桃肉冻,contains,姜
活豆腐,contains,酱油
活豆腐,contains,淀粉(蚕豆)
活豆腐,contains,味精
活豆腐,contains,小葱
活豆腐,contains,盐
活豆腐,contains,猪油（炼制）
粉蒸鸭子,contains,五香粉
粉蒸鸭子,contains,甜面酱
粉蒸鸭子,contains,姜
粉蒸鸭子,contains,小葱
粉蒸鸭子,contains,黄酒
黄芪羊肉汤,contains,花椒
黄芪羊肉汤,contains,八角
黄芪羊肉汤,contains,姜
黄芪羊肉汤,contains,盐
黄芪羊肉汤,contains,小葱
木耳疙背,contains,盐
木耳疙背,contains,姜
木耳疙背,contains,大葱
木耳疙背,contains,猪油（炼制）
木耳疙背,contains,香油
风霜雪叶,contains,盐
风霜雪叶,contains,植物油
风霜雪叶,contains,小葱
风霜雪叶,contains,大蒜
风霜雪叶,contains,姜
福荣肉,contains,姜
福荣肉,contains,盐
福荣肉,contains,胡椒粉
福荣肉,contains,小葱
红焖鸡,contains,砂仁
红焖鸡,contains,花生油
红焖鸡,contains,肉豆蔻
红焖鸡,contains,八角
红焖鸡,contains,白术
红焖鸡,contains,陈皮
红焖鸡,contains,高良姜
红焖鸡,contains,肉桂
红焖鸡,contains,白酒
红焖鸡,contains,花椒
红焖鸡,contains,盐
神仙鸡,contains,枸杞子
神仙鸡,contains,小葱
神仙鸡,contains,白胡椒
神仙鸡,contains,姜
神仙鸡,contains,八角
神仙鸡,contains,肉桂
神仙鸡,contains,陈皮
神仙鸡,contains,肉豆蔻
神仙鸡,contains,盐
神仙鸡,contains,茴香籽[小茴香籽]
神仙鸡,contains,白砂糖
神仙鸡,contains,五味子
神仙鸡,contains,料酒
栗子黄焖鸡,contains,盐
栗子黄焖鸡,contains,小葱
栗子黄焖鸡,contains,姜
栗子黄焖鸡,contains,桂皮
栗子黄焖鸡,contains,香油
栗子黄焖鸡,contains,八角
栗子黄焖鸡,contains,菜籽油
栗子黄焖鸡,contains,酱油
捶鸡片,contains,猪油（炼制）
捶鸡片,contains,黄酒
捶鸡片,contains,姜
捶鸡片,contains,小葱
捶鸡片,contains,盐
捶鸡片,contains,味精
芙蓉羊肚菌,contains,葱汁
芙蓉羊肚菌,contains,姜汁
芙蓉羊肚菌,contains,猪油（炼制）
芙蓉羊肚菌,contains,盐
芙蓉羊肚菌,contains,小葱
芙蓉羊肚菌,contains,味精
芙蓉羊肚菌,contains,姜
芙蓉羊肚菌,contains,料酒
黄花素鱼翅,contains,酱油
黄花素鱼翅,contains,味精
黄花素鱼翅,contains,料酒
黄花素鱼翅,contains,小葱
黄花素鱼翅,contains,鸡油
黄花素鱼翅,contains,姜
黄花素鱼翅,contains,盐
黄花素鱼翅,contains,花椒
黄花素鱼翅,contains,植物油
柴把鸭子,contains,酱油
柴把鸭子,contains,白砂糖
柴把鸭子,contains,黄酒
柴把鸭子,contains,盐
柴把鸭子,contains,鸡油
红烧西施乳,contains,鸡蛋清
红烧西施乳,contains,淀粉(豌豆)
红烧西施乳,contains,酱油
红烧西施乳,contains,糖色
红烧西施乳,contains,料酒
红烧西施乳,contains,盐
红烧西施乳,contains,味精
红烧西施乳,contains,姜
红烧西施乳,contains,大蒜
红烧西施乳,contains,花生油
鸡水奶汤干丝,contains,味精
鸡水奶汤干丝,contains,盐
鸡水奶汤干丝,contains,姜
鸡水奶汤干丝,contains,鸡油
鸡水奶汤干丝,contains,牛奶
鸡水奶汤干丝,contains,猪油（炼制）
焖兔肉,contains,盐
焖兔肉,contains,白砂糖
焖兔肉,contains,醋
焖兔肉,contains,大葱
焖兔肉,contains,姜
焖兔肉,contains,八角
焖兔肉,contains,猪油（炼制）
焖兔肉,contains,花椒
焖兔肉,contains,黄酒
焖兔肉,contains,酱油
贵妃鸡,contains,味精
贵妃鸡,contains,黄酒
贵妃鸡,contains,大葱
贵妃鸡,contains,花生油
贵妃鸡,contains,盐
贵妃鸡,contains,酱油
贵妃鸡,contains,红葡萄酒
罗汉菜心,contains,盐
罗汉菜心,contains,黄酒
罗汉菜心,contains,鸡油
鸡茸鱼肚,contains,大葱
鸡茸鱼肚,contains,姜
鸡茸鱼肚,contains,盐
鸡茸鱼肚,contains,味精
鸡茸鱼肚,contains,料酒
鸡茸鱼肚,contains,芡粉
鸡茸鱼肚,contains,猪油（炼制）
卷茸白菜,contains,大葱
卷茸白菜,contains,姜
卷茸白菜,contains,淀粉(豌豆)
卷茸白菜,contains,料酒
卷茸白菜,contains,香油
卷茸白菜,contains,盐
卷茸白菜,contains,味精
卷茸白菜,contains,花椒
卷茸白菜,contains,胡椒粉
炸烹铁雀,contains,猪油（炼制）
炸烹铁雀,contains,酱油
炸烹铁雀,contains,盐
炸烹铁雀,contains,醋
炸烹铁雀,contains,味精
炸烹铁雀,contains,黄酒
炸烹铁雀,contains,香油
炸烹铁雀,contains,淀粉(豌豆)
炸烹铁雀,contains,大葱
炸烹铁雀,contains,姜
